patient,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,PAM50
TCGA-D8-A1J9-01,0.0,0.0,0.0,0.0,45.25886,0.0,16.764616,0.0,0.0,0.0,0.0,0.0,0.8875588,0.0,0.0,4.8969126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35847962,5.310278,17.634329,0.41113093,24.745079,0.0,0.62431264,0.0,10.1878195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.206356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.675385,0.0,15.063987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LumB
TCGA-D8-A1JA-01,0.0,0.0,0.0,0.0,37.35036,0.0,16.143198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1580415,8.882028,22.166328,0.0,0.0,0.0,9.578089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.858318,1.9695152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.882812,0.0,10.29064,2.622166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.353041,0.0,0.0,Her2
TCGA-D8-A1JB-01,0.0,0.0,0.0,24.492453,12.703628,0.0,0.0,5.429285,4.65019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.660255,0.0,0.0,0.0,0.0,0.0,0.0,6.1350927,0.0,0.0,0.0,14.956293,24.585438,0.0,12.850357,0.0,10.425633,0.0,2.4736986,0.0,0.0,0.0,0.0,52.51576,0.0,0.0,0.0,41.753483,0.0,2.9759977,0.0,0.0,0.0,57.785114,0.0,19.440046,0.0,0.0,0.0,14.184293,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A1JC-01,0.0,0.0,0.0,0.0,39.919598,0.0,51.51524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.760637,0.0,0.0,0.0,6.6229963,0.0,0.0,0.0,0.0,0.0,40.1604,11.897553,34.608963,14.412661,11.776879,0.0,5.9293876,0.0,0.0,0.0,0.0,0.0,3.6356442,0.0,0.0,0.0,19.261597,67.45577,0.0,0.0,0.0,0.0,24.924381,0.0,0.0,50.375813,0.0,50.49058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.236925,0.0,0.0,LumB
TCGA-D8-A1JD-01,0.0,0.0,0.0,0.0,30.843817,0.0,17.01397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2775488,0.0,0.0,0.0,0.0,0.0,28.571718,0.0,20.075752,12.770015,2.1578217,0.0,14.864279,0.0,4.4087663,0.0,0.0,0.0,8.087146,0.0,0.0,0.0,12.223303,43.742496,0.0,0.0,0.0,0.0,14.570363,0.0,0.0,39.713978,0.0,46.619663,0.0,0.0,0.0,0.0,0.0,4.9691935,0.0,0.0,0.0,8.05812,0.0,0.0,LumB
TCGA-D8-A1JE-01,0.0,0.0,0.0,0.0,22.349915,0.0,32.084347,5.1883082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.696487,0.0,0.0,0.0,0.0,0.0,19.31274,28.299417,0.0,0.0,0.0,0.0,18.454176,0.0,10.649723,0.0,0.0,0.0,2.571631,0.0,0.0,0.0,0.0,42.142166,0.0,0.0,0.0,7.6616726,7.7509437,0.0,0.0,44.941372,0.0,55.9095,0.0,0.0,0.0,0.0,0.0,2.4055803,0.0,0.0,0.0,0.0,0.0,0.0,LumB
TCGA-D8-A1JF-01,0.0,0.0,0.0,0.0,58.764416,0.0,3.2272127,0.0,0.0,28.532314,0.0,0.0,17.644468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.611704,0.0,0.0,0.0,14.784048,0.0,0.0,0.0,0.0,0.0,0.0,0.8283433,9.33617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.283028,0.0,0.0,26.59374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-D8-A1JG-01,0.0,0.0,0.0,0.0,72.42054,0.0,22.303112,0.0,0.0,0.0,0.0,0.0,8.595817,0.0,0.0,0.0,0.0,0.0,5.051585,0.0,0.0,0.0,0.0,0.0,0.0,13.455635,8.106318,5.2576356,16.866575,0.0,12.0206375,0.0,24.692696,0.0,0.0,0.0,23.498014,0.0,0.0,0.0,5.002913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666805,0.0,10.234847,0.0,0.0,0.0,0.0,0.0,3.2313673,0.0,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-D8-A1JH-01,0.0,0.0,0.0,38.127205,12.091258,0.0,0.0,13.04859,10.762576,0.0,0.0,0.0,0.0,6.3807154,0.0,0.0,0.0,0.0,34.87062,0.0,0.0,0.0,0.0,0.0,0.0,4.9987273,0.0,0.0,0.0,12.297169,31.077349,0.0,23.755714,0.0,9.191875,0.0,5.9335012,0.0,0.0,0.0,0.0,64.581566,0.0,0.0,0.0,49.44703,0.0,9.163596,0.0,0.0,0.0,71.53963,0.0,29.379646,0.0,0.0,0.0,19.571577,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A1JI-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.226881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.492527,0.0,0.0,0.0,0.0,0.0,46.295147,0.0,0.0,0.0,0.0,0.0,27.666578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.714424,0.0,0.0,0.0,0.0,17.204065,0.0,0.0,11.86216,0.0,37.876953,0.0,0.0,0.0,0.0,0.0,14.158067,0.0,0.0,0.0,0.0,0.0,0.0,LumB
TCGA-D8-A1JJ-01,0.0,0.0,0.0,0.0,32.41108,0.0,14.372605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.790596,3.264639,17.31268,10.8524475,11.37362,0.0,1.8575009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.197492,37.43241,0.0,0.0,0.0,0.0,2.0791125,0.0,0.0,40.93653,0.0,29.381474,0.0,0.0,0.0,0.0,0.0,3.7781043,0.0,0.0,0.0,10.502544,0.0,0.0,LumB
TCGA-D8-A1JK-01,0.0,0.0,0.0,0.0,61.202496,0.0,7.103908,0.0,0.0,50.68802,0.0,0.0,20.429758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.423204,0.0,0.0,0.0,0.0,0.0,0.0,16.110207,6.0937366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.17299,0.0,0.0,58.006054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal
TCGA-D8-A1JL-01,0.0,0.0,0.0,0.0,75.77826,0.0,0.669266,0.0,0.0,0.0,0.0,0.0,10.336517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.901127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.770725,86.0739,0.0,36.92849,55.111267,0.0,0.0,0.0,0.0,0.0,51.007084,0.0,0.0,122.795334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8328197,0.0,0.0,Basal
TCGA-D8-A1JN-01,0.0,0.0,0.0,28.107944,3.7174437,0.0,0.0,10.897655,7.418038,0.0,0.0,0.0,0.20581657,17.562983,0.0,0.0,0.0,0.0,20.429844,10.816216,0.0,0.0,0.0,0.0,1.1342357,2.61167,0.0,0.0,0.0,0.0,13.262759,0.0,7.857238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.74485,0.0,0.0,0.0,17.477219,0.0,0.0,0.0,11.741281,0.0,37.881,0.0,35.23054,0.0,0.0,0.0,0.90573233,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A1JP-01,0.0,0.0,0.0,0.0,35.89266,0.0,33.27025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.951303,0.0,0.0,0.0,34.713142,0.0,0.0,0.0,0.0,0.0,42.10342,15.0624895,0.0,18.093489,2.1643407,1.0501475,28.707945,0.0,18.281397,0.0,0.0,0.0,26.315552,0.0,0.0,0.0,0.0,58.96532,0.0,0.0,0.0,0.0,16.345684,0.0,0.0,31.1538,0.0,47.665394,0.0,0.0,0.0,0.0,0.0,14.875127,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A1JS-01,0.0,0.0,0.0,0.0,2.8783548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.537111,0.0,0.0,0.0,0.0,13.788236,26.703394,0.0,0.0,0.0,0.0,5.016682,1.2198988,0.0,0.0,0.0,0.0,11.801645,0.0,3.5405293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.00785,0.0,0.0,0.0,9.600439,15.031525,0.0,0.0,15.321244,0.0,41.64247,0.0,7.418883,0.0,0.0,0.0,11.671628,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A1JT-01,0.0,0.0,0.0,0.0,12.957505,0.0,13.9382105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.941016,0.0,0.0,0.0,0.0,0.0,31.394772,0.0,6.235691,34.144623,0.0,0.0,12.710466,0.0,8.627401,0.0,0.0,0.0,34.303387,0.0,0.0,0.0,0.0,49.065083,0.0,0.0,0.0,0.0,13.102236,0.0,0.0,25.7856,0.0,43.62788,0.0,0.0,0.0,0.0,0.0,11.951999,0.0,0.0,0.0,21.488045,0.0,0.0,LumB
TCGA-D8-A1JU-01,0.0,0.0,0.0,36.993767,16.54496,0.0,0.0,14.552967,7.3149724,0.0,0.0,0.0,0.0,1.1851296,0.0,0.0,0.0,0.0,35.983353,0.0,0.0,0.0,0.0,0.0,0.0,18.870869,0.0,0.0,0.0,14.85264,31.106527,0.0,21.889984,0.0,3.6698496,0.0,3.4904456,0.0,0.0,0.0,0.0,70.17093,0.0,0.0,0.0,54.834442,0.0,9.249108,0.0,0.0,0.0,74.767555,0.0,28.309238,0.0,0.0,0.0,18.922836,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A1X5-01,0.0,0.0,0.0,0.0,25.404135,0.0,1.1356215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.237282,0.0,7.7501783,11.329077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.514171,0.0,0.0,0.0,11.6811905,29.714928,0.0,0.0,0.0,0.0,4.6495523,0.0,0.0,31.633518,0.0,30.18526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.018414,0.0,0.0,LumB
TCGA-D8-A1X6-01,0.0,0.0,0.0,0.0,11.398545,0.0,7.3501563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.086076,5.2176695,0.0,0.0,0.0,0.0,29.69403,0.23329623,1.3601196,0.18155876,9.97488,0.0,11.572584,0.0,2.956317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86086094,40.02675,0.0,0.0,0.0,0.0,19.94867,0.0,0.0,15.861958,0.0,24.654037,0.0,0.0,0.0,0.0,0.0,7.431527,0.0,0.0,0.0,0.0,0.0,0.0,LumB
TCGA-D8-A1X7-01,0.0,0.0,0.0,1.6170695,15.404617,0.0,0.0,0.7736714,1.1525078,0.0,0.0,0.0,0.0,7.2667103,0.0,0.0,0.0,0.0,12.003857,13.681082,0.0,0.0,0.0,0.0,31.455986,19.17716,0.0,0.0,0.0,0.0,11.562532,0.0,8.851578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4693,0.0,0.0,0.0,9.96217,5.204519,0.0,0.0,21.935379,0.0,38.715214,0.0,12.861133,0.0,0.0,0.0,1.1700647,0.0,0.0,0.0,0.0,0.0,0.0,LumB
TCGA-D8-A1X8-01,0.0,0.0,0.0,24.970049,2.653133,0.0,0.0,7.2750225,5.3852096,0.0,0.0,0.0,0.0,1.2912667,0.0,0.0,0.0,0.0,19.991756,7.86547,0.0,0.0,0.0,0.0,0.0,8.4769125,0.0,0.0,0.0,0.0,16.139196,0.0,8.11309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.615158,0.0,0.0,0.0,27.247128,0.8925521,0.8735083,0.0,9.891974,0.0,43.38357,0.0,23.091301,0.0,0.0,0.0,6.6854157,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A1X9-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.273436,0.0,0.0,0.0,0.0,0.0,9.551504,4.8917165,0.0,0.0,0.0,26.19926,30.52862,0.0,4.187746,0.0,0.0,0.0,29.893833,0.0,0.0,0.0,0.0,43.10523,0.0,0.0,0.0,6.779434,13.336908,3.358761,0.0,5.972243,0.0,31.682812,0.0,0.0,0.0,0.0,0.0,14.045028,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A1XA-01,0.0,0.0,0.0,0.0,9.263895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.348377,1.1942765,0.0,0.0,0.0,0.0,21.562178,5.5701857,0.0,0.0,0.0,12.560018,16.399086,0.0,1.7018118,0.0,0.0,0.0,17.842176,0.0,0.0,0.0,0.0,58.190983,0.0,0.0,0.0,2.644015,18.608843,0.0,0.0,13.79421,0.0,49.3321,0.0,0.0,0.0,0.0,0.0,20.214655,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A1XB-01,0.0,0.0,0.0,9.386948,8.500828,0.0,0.0,0.66932565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.591557,1.7718724,0.0,0.0,0.0,0.0,4.539471,10.977352,0.0,0.0,0.0,19.080717,22.084688,0.0,16.23857,0.0,0.0,0.0,23.24356,0.0,0.0,0.0,0.0,52.965992,0.0,0.0,0.0,28.330736,7.0187573,5.837677,0.0,14.329108,0.0,58.86989,0.0,3.230083,0.0,0.0,0.0,14.296811,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A1XC-01,0.0,0.0,0.0,8.654016,2.0471275,0.0,24.05366,0.0,8.024023,0.0,0.0,0.0,0.0,18.118753,0.0,0.0,0.0,0.0,16.279785,32.967434,0.0,0.0,0.0,0.0,5.5357213,0.5828616,0.0,0.0,0.0,0.0,12.07362,0.0,8.056727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.053196,0.0,0.0,0.0,2.8445837,10.329878,0.0,0.0,33.83331,0.0,32.41436,0.0,34.61821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A1XD-01,0.0,0.0,0.0,8.244526,5.893173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.220999,0.0,0.0,0.0,0.0,0.0,9.838259,6.7180467,0.0,0.0,0.0,23.746572,24.622868,0.0,14.601645,0.0,0.0,0.0,30.600382,0.0,0.0,0.0,0.0,55.193367,0.0,0.0,0.0,26.283693,5.6452966,5.144569,0.0,4.8494263,0.0,52.9481,0.0,0.0,0.0,0.0,0.0,24.268955,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A1XF-01,0.0,0.0,0.0,0.0,9.783358,0.0,8.002335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0654454,0.0,0.0,0.0,0.0,0.0,41.124203,0.0,21.926924,21.82173,20.01065,8.101879,29.186611,0.0,0.0,0.0,0.0,0.0,23.42141,0.0,0.0,0.0,18.844706,62.726124,0.0,0.0,0.0,0.0,30.88197,0.0,0.0,16.642626,0.0,40.335567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.47742,0.0,0.0,LumB
TCGA-D8-A1XG-01,0.0,0.0,0.0,15.113706,0.0,0.0,0.0,0.0,4.5775948,0.0,0.0,0.0,0.0,27.547735,0.0,0.0,0.0,0.0,14.674556,24.596876,0.0,0.0,0.0,0.0,12.515592,0.0,0.0,0.0,0.0,0.0,10.042872,0.0,5.629892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.860744,0.0,0.0,0.0,0.0,4.6287103,0.0,0.0,25.079971,0.0,26.498928,0.0,37.746796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A1XJ-01,0.0,0.0,0.0,0.0,50.965683,0.0,14.653723,0.0,0.0,0.0,0.0,0.0,12.329497,0.0,0.0,2.363332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4389828,3.2930357,9.906084,4.412371,12.251058,0.0,0.0,0.0,1.5071615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.56794,11.280235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.345737,0.0,12.167313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.553988,0.0,0.0,Her2
TCGA-D8-A1XK-01,0.0,0.0,1.2570944,0.0,68.5877,0.0,19.71729,0.0,0.0,3.7001128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2454605,0.0,0.0,0.0,74.16813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.89806,90.42586,0.0,33.69135,44.353798,0.0,0.0,0.0,0.0,0.0,75.62979,0.0,0.0,108.54596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.850536,0.0,0.0,Basal
TCGA-D8-A1XL-01,0.0,0.0,0.0,0.0,30.637987,0.0,14.822138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0854206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.085423,0.0,20.461443,19.000463,0.96261156,0.0,3.3357513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.39463,50.789177,0.0,0.0,0.0,0.0,12.5044,0.0,0.0,34.88286,0.0,32.21576,0.0,0.0,0.0,0.0,0.0,3.7442677,0.0,0.0,0.0,18.043455,0.0,0.0,LumB
TCGA-D8-A1XM-01,0.0,0.0,0.0,9.156128,11.757434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.436817,0.0,0.0,0.0,0.0,0.0,0.0,8.648227,0.0,0.0,0.0,13.377244,21.786358,0.0,8.804075,0.0,2.1135771,0.0,8.709515,0.0,0.0,0.0,0.0,57.850616,0.0,0.0,0.0,33.24656,2.0351288,1.4481769,0.0,0.59939885,0.0,58.029266,0.0,1.6237204,0.0,0.0,0.0,14.25398,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A1XO-01,0.0,0.0,0.0,25.598774,21.754856,0.0,0.0,17.99494,0.36381796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.216183,10.091087,0.0,0.0,0.0,0.0,0.0,24.120922,0.0,0.0,0.0,0.0,26.4174,0.0,22.61041,0.0,0.0,0.0,1.9061812,0.0,0.0,0.0,0.0,50.70045,0.0,0.0,0.0,41.06258,0.0,0.0,0.0,18.92232,0.0,67.048805,0.0,10.669704,0.0,0.0,0.0,14.441322,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A1XQ-01,0.0,0.0,9.170085,0.0,81.673874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7547703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.48291,106.18199,0.0,44.321297,50.354683,0.0,0.0,0.0,0.0,0.0,75.704666,0.0,0.0,147.85913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.048833,0.0,0.0,Basal
TCGA-D8-A1XR-01,0.0,0.0,0.0,0.0,2.7846243,0.0,8.057903,0.0,0.0,0.0,0.0,0.0,0.0,4.6507134,0.0,0.0,0.0,0.0,3.3411238,10.343741,0.0,0.0,0.0,0.0,12.069776,0.0,0.0,7.586074,0.0,0.0,4.7575574,0.0,3.5307615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.18999,0.0,0.0,0.0,0.0,9.817482,0.0,0.0,19.13658,0.0,26.57933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LumB
TCGA-D8-A1XS-01,0.0,0.0,0.0,0.0,17.20738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.373866,0.0,0.0,0.0,0.0,0.0,45.615986,0.0,24.142126,22.644053,3.0500188,8.881494,21.604342,0.0,0.0,0.0,0.0,0.0,21.689295,0.0,0.0,0.0,17.339457,43.087334,0.0,0.0,0.0,0.0,16.597174,0.0,0.0,14.922052,0.0,35.511215,0.0,0.0,0.0,0.0,0.0,16.233608,0.0,0.0,0.0,14.110201,0.0,0.0,LumB
TCGA-D8-A1XT-01,0.0,0.0,0.0,0.0,80.162415,0.0,0.0,0.0,0.0,12.09979,0.0,0.0,19.448414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.091341,51.87227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.957794,0.0,0.0,75.528275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-D8-A1XU-01,0.0,0.0,0.0,36.413647,10.109288,0.0,0.0,18.002153,0.35230374,0.0,0.0,0.0,0.493,0.0,0.0,0.0,0.0,0.0,36.378815,0.0,0.0,0.0,0.0,0.0,1.1401697,28.493788,0.0,0.0,0.0,0.28749833,26.506958,0.0,14.492566,0.0,0.0,0.0,5.38178,0.0,0.0,0.0,0.0,44.91302,0.0,0.0,0.0,43.906376,0.0,7.244704,0.0,10.614046,0.0,61.06012,0.0,16.351921,0.0,0.0,0.0,15.394384,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A1XV-01,0.0,0.0,0.0,10.336064,0.9040108,0.0,6.85433,0.0,6.5392265,0.0,0.0,0.0,0.0,25.96112,0.0,0.0,0.0,0.0,15.500142,31.74592,0.0,0.0,0.0,0.0,13.50075,0.0,0.0,0.0,0.0,0.0,12.89359,0.0,5.4565806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.294212,0.0,0.0,0.0,0.0,10.33782,0.0,0.0,28.68218,0.0,30.346107,0.0,39.09668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A1XY-01,0.0,0.0,0.0,0.0,14.880911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.81541,0.0,0.0,0.0,0.0,0.0,29.77267,17.543686,0.0,0.0,0.0,0.0,17.825338,0.0,13.7308035,0.0,0.0,0.0,21.189114,0.0,0.0,0.0,0.0,64.697395,0.0,0.0,0.0,18.986593,7.8687162,0.0,0.0,20.069603,0.0,62.06754,0.0,0.0,0.0,0.0,0.0,15.10759,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A1XZ-01,0.0,0.0,0.0,0.0,35.19292,0.0,21.311605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.59966,0.0,0.0,0.0,14.638786,0.0,0.0,0.0,0.0,0.0,47.713833,0.0,27.055878,17.415915,9.8728895,12.694013,10.469,0.0,0.0,0.0,0.0,0.0,13.771259,0.0,0.0,0.0,22.314146,57.94995,0.0,0.0,0.0,0.0,23.335815,0.0,0.0,31.166695,0.0,44.107647,0.0,0.0,0.0,0.0,0.0,20.751032,0.0,0.0,0.0,4.168311,0.0,0.0,LumB
TCGA-D8-A1Y0-01,0.0,0.0,0.0,0.0,19.425297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.888039,0.0,0.0,0.0,0.0,0.0,6.399513,0.3472464,0.0,0.0,0.0,0.16830736,23.058027,0.0,15.374837,0.0,0.0,0.0,10.168752,0.0,0.0,0.0,0.0,30.3424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.504683,0.0,40.10025,0.0,0.0,0.0,0.0,0.0,5.8014307,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A1Y1-01,0.0,0.0,0.0,0.0,52.35095,0.0,47.42263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.235678,0.0,0.0,0.0,28.576921,0.0,0.0,0.0,0.0,0.0,85.04117,18.32502,39.96476,24.548443,24.88299,3.2533934,15.699684,0.0,2.555787,0.0,0.0,0.0,31.296583,0.0,0.0,0.0,17.293915,62.555923,0.0,0.0,0.0,0.0,24.273348,0.0,0.0,37.36319,0.0,51.27021,0.0,0.0,0.0,0.0,0.0,22.018671,0.0,0.0,0.0,10.472788,0.0,0.0,LumB
TCGA-D8-A1Y2-01,0.0,0.0,0.0,1.3970377,10.61685,0.0,0.0,1.1674607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.131678,0.0,0.0,0.0,0.0,0.0,37.861385,26.832577,0.0,0.0,0.0,0.0,11.865283,0.0,7.07176,0.0,0.0,0.0,0.14699319,0.0,0.0,0.0,0.0,45.941513,0.0,0.0,0.0,23.207886,3.1941233,0.0,0.0,13.423102,0.0,42.970127,0.0,0.0,0.0,0.0,0.0,10.063104,0.0,0.0,0.0,0.0,0.0,0.0,LumB
TCGA-D8-A1Y3-01,0.0,0.0,0.0,0.0,28.961897,0.0,19.006136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.983408,0.0,7.4484406,19.51629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.597698,26.10667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.963217,0.0,10.853157,0.0,0.0,0.0,0.0,0.0,1.0083534,0.0,0.0,0.0,15.964789,0.0,0.0,LumB
TCGA-D8-A27E-01,0.0,0.0,0.0,32.27421,5.31077,0.0,0.0,5.904501,5.172782,0.0,0.0,0.0,2.374433,25.2193,0.0,0.0,0.0,0.0,28.810051,14.798964,0.0,0.0,0.0,0.0,7.6621275,0.0,0.0,0.0,0.0,0.0,16.534178,0.0,9.522109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.256115,0.0,0.0,0.0,12.799586,0.0,0.0,0.0,17.802147,0.0,41.778034,0.0,41.90574,0.0,0.0,0.0,3.1772845,0.0,0.0,0.0,0.0,0.0,0.0,LumA
